Date,IGV,IYR,IYT,SMH,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2023-05-25,63.193260192871094,74.5604476928711,54.28843307495117,138.57118225097656,96.54734802246094,35.76347351074219,35.86051559448242,30.3448486328125,93.33892822265625,78.4723129272461,67.44206237792969,29.460792541503906,121.5621566772461,72.4450454711914,55.84961700439453
2023-05-26,64.6751480102539,75.4216079711914,54.41630935668945,145.37838745117188,98.20260620117188,35.942623138427734,35.71994400024414,30.592561721801758,94.03699493408203,80.70065307617188,67.67245483398438,29.460792541503906,121.3148193359375,74.14786529541016,56.31126022338867
2023-05-30,65.1611099243164,75.74571228027344,54.50799560546875,146.07884216308594,98.33811950683594,35.74934387207031,35.35262680053711,30.583030700683594,93.8935546875,81.13163757324219,66.89830780029297,29.346765518188477,120.56332397460938,74.64553833007812,56.33049774169922
2023-05-31,65.59507751464844,76.14388275146484,53.854156494140625,142.38912963867188,98.24131774902344,35.367469787597656,34.73136901855469,30.259103775024414,92.6121826171875,80.45578002929688,66.97203063964844,29.615875244140625,121.60018920898438,73.97221374511719,54.66664123535156
2023-06-01,65.6070785522461,76.19017791748047,54.387351989746094,144.5299530029297,99.40290832519531,35.83890914916992,35.16216278076172,30.583030700683594,93.79791259765625,81.27366638183594,66.91675567626953,29.396936416625977,122.39924621582031,74.84558868408203,54.810909271240234
2023-06-02,66.03104400634766,77.89400482177734,55.552703857421875,144.17477416992188,99.85785675048828,37.04108810424805,36.23236846923828,31.249956130981445,96.52323150634766,81.73892211914062,67.83834075927734,29.702539443969727,123.96885681152344,76.60205078125,57.20569610595703
2023-06-05,66.47100830078125,77.37544250488281,55.24870300292969,142.369384765625,100.08049774169922,37.01279067993164,35.992027282714844,31.087989807128906,95.85385131835938,81.26876068115234,67.58950805664062,29.84393310546875,124.41593170166016,76.83139038085938,56.35934829711914
2023-06-06,66.61700439453125,78.04215240478516,55.3355598449707,143.37567138671875,100.6903076171875,37.24851608276367,36.282249450683594,31.47861099243164,96.45628356933594,81.24918365478516,67.24853515625,29.821128845214844,123.37906646728516,77.63156127929688,58.119380950927734
2023-06-07,64.59600067138672,79.26651000976562,56.193424224853516,142.55682373046875,99.98371124267578,37.691673278808594,37.24360275268555,31.602462768554688,98.0053939819336,80.03460693359375,67.02735137939453,30.327421188354492,122.89392852783203,77.10460662841797,59.29273223876953
2023-06-08,65.45600128173828,78.8571548461914,56.40880584716797,144.20436096191406,100.20632934570312,37.55495071411133,37.08488845825195,31.573890686035156,98.1775131225586,80.9014663696289,67.48815155029297,30.459697723388672,123.68345642089844,78.24632263183594,60.04290008544922
